transaction_id,customer_id,amount,payment_method,failure_reason,retry_count,previous_success_count,previous_failure_count,historical_success_rate,device_type,channel,transaction_hour,recovery_probability,recovered,recovered_amount
TXN_001404,187,533.3,Debit Card,Bank Decline,0,8,1,0.8888888888888888,Mobile,App,7,0.6445000833333333,0,0.0
TXN_001405,2855,453.37,Wallet,Bank Decline,2,9,1,0.9,Desktop,App,11,0.511366575,0,0.0
TXN_001406,2792,1014.96,UPI,Bank Decline,2,6,4,0.6,Mobile,App,1,0.32996259999999994,1,1014.96
TXN_001407,1251,297.13,Credit Card,Bank Decline,0,4,2,0.6666666666666666,Mobile,Web,19,0.511757175,1,297.13
TXN_001408,1334,1054.09,Net Banking,Gateway Error,2,8,1,0.8888888888888888,Tablet,App,14,0.7531981083333333,1,1054.09
TXN_001409,98,452.44,UPI,Network Timeout,1,13,2,0.8666666666666667,Mobile,App,22,0.8413688999999999,1,452.44
TXN_001410,55,413.36,UPI,Insufficient Funds,1,6,3,0.6666666666666666,Mobile,App,1,0.39146659999999994,0,0.0
TXN_001411,2671,620.14,UPI,Authentication Failure,1,7,1,0.875,Tablet,App,22,0.7159496500000001,1,620.14
TXN_001412,2712,278.18,Wallet,Expired Card,0,7,0,1.0,Mobile,App,21,0.5618045500000001,0,0.0
TXN_001413,758,570.94,UPI,Gateway Error,0,4,2,0.6666666666666666,Desktop,Web,13,0.76107265,0,0.0
TXN_001414,406,872.7,Debit Card,Insufficient Funds,0,8,1,0.8888888888888888,Desktop,App,21,0.5936515833333332,1,872.7
TXN_001415,2117,104.9,UPI,Bank Decline,1,5,0,1.0,Desktop,Web,7,0.6422377500000002,1,104.9
TXN_001416,1313,1592.48,UPI,Insufficient Funds,2,3,3,0.5,Desktop,App,18,0.21851879999999996,0,0.0
TXN_001417,1786,1277.66,Net Banking,Bank Decline,2,7,2,0.7777777777777778,Mobile,Web,15,0.43597251666666664,0,0.0
TXN_001418,751,150.86,Credit Card,Authentication Failure,0,6,4,0.6,Desktop,Web,0,0.62212285,1,150.86
TXN_001419,1763,133.17,Credit Card,Gateway Error,0,15,2,0.8823529411764706,Mobile,App,2,0.8915788397058824,1,133.17
TXN_001420,365,1304.44,UPI,Gateway Error,2,7,4,0.6363636363636364,Mobile,App,17,0.6010570818181818,0,0.0
TXN_001421,2027,1226.13,UPI,Bank Decline,1,10,3,0.7692307692307693,Desktop,App,6,0.5009731365384615,1,1226.13
TXN_001422,482,1094.91,Debit Card,Expired Card,2,11,3,0.7857142857142857,Mobile,App,19,0.29119129642857133,0,0.0
TXN_001423,2249,212.4,UPI,Expired Card,0,4,4,0.5,Desktop,App,18,0.261969,0,0.0
TXN_001424,154,2872.43,Credit Card,Expired Card,0,5,2,0.7142857142857143,Mobile,App,3,0.38389035357142853,1,2872.43
TXN_001425,1525,363.58,UPI,Gateway Error,0,9,3,0.75,Desktop,App,11,0.8115910500000001,1,363.58
TXN_001426,2121,805.6,Net Banking,Network Timeout,3,8,0,1.0,Mobile,App,4,0.780486,1,805.6
TXN_001427,2761,813.56,Debit Card,Bank Decline,2,9,2,0.8181818181818182,Mobile,Web,13,0.4613751909090909,0,0.0
TXN_001428,2344,2378.78,Debit Card,Expired Card,1,7,0,1.0,Desktop,Web,7,0.48655305000000004,0,0.0
TXN_001429,1041,735.19,UPI,Authentication Failure,0,7,1,0.875,Desktop,App,0,0.785662025,1,735.19
TXN_001430,1665,927.67,Credit Card,Authentication Failure,0,6,1,0.8571428571428571,Mobile,App,7,0.7744665392857142,0,0.0
TXN_001431,1241,625.34,UPI,Insufficient Funds,2,11,2,0.8461538461538461,Mobile,App,5,0.4286289576923076,0,0.0
TXN_001432,61,255.37,UPI,Network Timeout,2,8,2,0.8,Mobile,App,1,0.731861575,0,0.0
TXN_001433,939,104.07,UPI,Gateway Error,1,9,3,0.75,Desktop,Web,6,0.742239825,1,104.07
TXN_001434,1640,682.71,Net Banking,Network Timeout,1,13,0,1.0,Mobile,Web,4,0.9207932249999999,1,682.71
TXN_001435,2090,214.89,Wallet,Insufficient Funds,0,11,3,0.7857142857142857,Tablet,App,19,0.5333913464285713,1,214.89
TXN_001436,25,880.19,Credit Card,Insufficient Funds,2,9,1,0.9,Desktop,App,21,0.46029952499999993,1,880.19
TXN_001437,1063,749.2,Credit Card,Gateway Error,3,7,0,1.0,Desktop,Web,3,0.750627,1,749.2
TXN_001438,131,734.76,UPI,Network Timeout,0,8,2,0.8,Mobile,App,0,0.8706631000000001,1,734.76
TXN_001439,1253,286.48,UPI,Expired Card,2,11,2,0.8461538461538461,Tablet,App,9,0.3294761076923076,0,0.0
TXN_001440,108,1524.22,Debit Card,Authentication Failure,2,6,2,0.75,Mobile,Web,18,0.56868945,1,1524.22
TXN_001441,172,972.45,Credit Card,Expired Card,2,10,2,0.8333333333333334,Mobile,App,8,0.3200688749999999,0,0.0
TXN_001442,1459,258.43,Credit Card,Network Timeout,0,8,4,0.6666666666666666,Mobile,Web,22,0.7918539250000001,1,258.43
TXN_001443,102,3480.18,Debit Card,Bank Decline,2,6,2,0.75,Mobile,App,17,0.41379955,0,0.0
TXN_001444,2914,561.92,Net Banking,Gateway Error,2,7,2,0.7777777777777778,Mobile,App,23,0.6877618666666666,0,0.0
TXN_001445,2572,228.74,UPI,Authentication Failure,3,8,2,0.8,Mobile,App,5,0.53192815,1,228.74
TXN_001446,2323,362.61,UPI,Insufficient Funds,2,4,0,1.0,Mobile,Web,14,0.521593475,1,362.61
TXN_001447,1637,198.92,Wallet,Network Timeout,0,10,1,0.9090909090909091,Mobile,App,11,0.9374572454545453,1,198.92
TXN_001448,2865,1973.46,Credit Card,Network Timeout,0,9,3,0.75,Mobile,App,13,0.8375663500000001,1,1973.46
TXN_001449,1041,1578.7,Net Banking,Network Timeout,0,7,1,0.875,Mobile,App,23,0.91355325,0,0.0
TXN_001450,330,1201.81,UPI,Expired Card,0,7,1,0.875,Mobile,App,12,0.48449547499999995,0,0.0
TXN_001451,1521,1033.71,UPI,Network Timeout,0,11,1,0.9166666666666666,Desktop,App,6,0.939915725,1,1033.71
TXN_001452,12,1805.65,UPI,Gateway Error,3,10,2,0.8333333333333334,Mobile,App,8,0.6479858749999999,0,0.0
TXN_001453,1342,548.07,UPI,Bank Decline,1,6,2,0.75,Desktop,App,1,0.491129825,0,0.0
TXN_001454,216,932.74,Net Banking,Bank Decline,0,12,3,0.8,Mobile,App,9,0.5901681500000001,1,932.74
TXN_001455,339,347.4,Credit Card,Bank Decline,1,10,2,0.8333333333333334,Mobile,App,10,0.5416315,1,347.4
TXN_001456,1800,588.3,Wallet,Network Timeout,2,5,2,0.7142857142857143,Desktop,App,22,0.6796006785714285,1,588.3
TXN_001457,2709,953.43,UPI,Authentication Failure,3,6,0,1.0,Mobile,App,13,0.6501164250000001,1,953.43
TXN_001458,1751,100.0,UPI,Network Timeout,0,1,2,0.3333333333333333,Mobile,App,6,0.59225,1,100.0
TXN_001459,1509,405.14,UPI,Authentication Failure,1,7,2,0.7777777777777778,Mobile,Web,22,0.6581538166666667,1,405.14
TXN_001460,2422,758.99,UPI,Bank Decline,0,10,3,0.7692307692307693,Mobile,Web,23,0.5721409865384616,0,0.0
TXN_001461,710,625.15,Credit Card,Insufficient Funds,1,4,2,0.6666666666666666,Mobile,App,5,0.39093712499999994,0,0.0
TXN_001462,1224,463.16,UPI,Insufficient Funds,3,10,3,0.7692307692307693,Mobile,App,22,0.3128805615384615,0,0.0
TXN_001463,2514,1065.63,UPI,Insufficient Funds,2,8,4,0.6666666666666666,Mobile,App,7,0.31983592499999997,1,1065.63
TXN_001464,1113,377.6,Debit Card,Authentication Failure,2,6,2,0.75,Mobile,Web,8,0.5715560000000001,0,0.0
TXN_001465,1292,250.25,UPI,Network Timeout,3,9,2,0.8181818181818182,Mobile,Web,17,0.6727834659090909,1,250.25
TXN_001466,489,1714.73,UPI,Gateway Error,2,5,1,0.8333333333333334,Mobile,Web,4,0.7182131749999999,1,1714.73
TXN_001467,1562,1531.68,Credit Card,Bank Decline,2,5,3,0.625,Desktop,App,16,0.34367079999999994,0,0.0
TXN_001468,47,411.86,Credit Card,Insufficient Funds,0,5,1,0.8333333333333334,Desktop,App,3,0.5614703499999999,1,411.86
TXN_001469,778,629.57,Net Banking,Gateway Error,0,12,2,0.8571428571428571,Mobile,App,2,0.8752117892857142,1,629.57
TXN_001470,1040,1308.7,Credit Card,Gateway Error,1,13,3,0.8125,Desktop,Web,6,0.7767282500000001,1,1308.7
TXN_001471,711,688.99,Net Banking,Insufficient Funds,4,10,4,0.7142857142857143,Desktop,App,10,0.20934895357142852,1,688.99
TXN_001472,401,1016.55,UPI,Network Timeout,2,3,3,0.5,Mobile,Web,11,0.5499586249999999,0,0.0
TXN_001473,1818,973.07,UPI,Authentication Failure,2,5,3,0.625,Desktop,App,21,0.495067325,1,973.07
TXN_001474,250,515.26,Debit Card,Gateway Error,2,12,1,0.9230769230769231,Mobile,Web,23,0.7750580038461539,1,515.26
TXN_001475,391,1005.0,Debit Card,Gateway Error,2,9,2,0.8181818181818182,Desktop,App,17,0.710896590909091,0,0.0
TXN_001476,335,307.37,Credit Card,Insufficient Funds,1,11,4,0.7333333333333333,Mobile,Web,16,0.43173157499999987,0,0.0
TXN_001477,629,911.8,Credit Card,Expired Card,2,9,1,0.9,Desktop,App,7,0.3602205,0,0.0
TXN_001478,137,626.86,UPI,Authentication Failure,1,14,3,0.8235294117647058,Mobile,App,14,0.6850504970588235,1,626.86
TXN_001479,2931,498.41,UPI,Expired Card,0,6,2,0.75,Desktop,App,9,0.41125397500000005,0,0.0
TXN_001480,2736,245.33,UPI,Expired Card,0,9,1,0.9,Mobile,Web,9,0.501886675,1,245.33
TXN_001481,1522,739.02,UPI,Network Timeout,2,14,4,0.7777777777777778,Desktop,Web,21,0.7173191166666667,1,739.02
TXN_001482,827,685.96,Debit Card,Authentication Failure,1,1,1,0.5,Mobile,App,7,0.49078510000000003,1,685.96
TXN_001483,727,339.78,UPI,Authentication Failure,1,7,2,0.7777777777777778,Mobile,App,7,0.6583172166666668,1,339.78
TXN_001484,1501,185.4,UPI,Expired Card,0,5,2,0.7142857142857143,Mobile,App,20,0.39060792857142856,0,0.0
TXN_001485,2642,178.47,Wallet,Bank Decline,1,10,6,0.625,Mobile,App,10,0.417053825,1,178.47
TXN_001486,990,542.8,UPI,Network Timeout,2,6,2,0.75,Mobile,App,3,0.7011430000000001,0,0.0
TXN_001487,2420,849.97,UPI,Bank Decline,1,8,0,1.0,Mobile,App,2,0.6403750750000001,0,0.0
TXN_001488,935,2921.86,Credit Card,Insufficient Funds,2,9,4,0.6923076923076923,Mobile,App,12,0.33057996538461537,0,0.0
TXN_001489,402,641.54,Debit Card,Insufficient Funds,0,14,4,0.7777777777777778,Tablet,App,4,0.5275628166666666,1,641.54
TXN_001490,1467,181.22,UPI,Authentication Failure,1,9,2,0.8181818181818182,Desktop,App,19,0.6829560409090909,0,0.0
TXN_001491,615,563.67,Debit Card,Authentication Failure,0,9,0,1.0,Mobile,Web,8,0.8610908250000001,1,563.67
TXN_001492,1297,1810.02,UPI,Expired Card,2,11,3,0.7857142857142857,Mobile,Web,14,0.28940352142857134,0,0.0
TXN_001493,1183,385.2,Credit Card,Gateway Error,0,6,6,0.5,Mobile,App,9,0.661537,0,0.0
TXN_001494,2668,1627.63,UPI,Network Timeout,0,8,0,1.0,Mobile,App,13,0.95,1,1627.63
TXN_001495,2236,765.54,UPI,Network Timeout,0,11,0,1.0,Mobile,App,1,0.95,1,765.54
TXN_001496,1122,1116.0,Credit Card,Bank Decline,0,7,2,0.7777777777777778,Mobile,App,20,0.5763766666666666,1,1116.0
TXN_001497,131,2942.71,Debit Card,Bank Decline,0,8,2,0.8,Mobile,App,16,0.585143225,1,2942.71
TXN_001498,2853,152.96,Credit Card,Bank Decline,2,8,1,0.8888888888888888,Mobile,Web,0,0.5054509333333332,0,0.0
TXN_001499,1195,1362.67,Net Banking,Authentication Failure,1,4,2,0.6666666666666666,Mobile,App,12,0.5890933250000001,0,0.0
TXN_001500,2984,616.61,UPI,Network Timeout,1,8,0,1.0,Mobile,App,23,0.9209584749999999,1,616.61
TXN_001501,183,311.27,Credit Card,Bank Decline,3,7,2,0.7777777777777778,Mobile,App,17,0.36838849166666665,1,311.27
TXN_001502,364,613.69,UPI,Bank Decline,3,7,1,0.875,Mobile,App,10,0.425965775,0,0.0
TXN_001503,39,2572.87,Credit Card,Insufficient Funds,1,11,1,0.9166666666666666,Desktop,App,20,0.536067825,1,2572.87
TXN_001504,2545,1935.18,Credit Card,Authentication Failure,1,4,3,0.5714285714285714,Desktop,Web,0,0.5305191928571429,1,1935.18
TXN_001505,1373,134.21,UPI,Insufficient Funds,1,4,1,0.8,Mobile,Web,19,0.47216447500000003,1,134.21
TXN_001506,921,359.29,UPI,Expired Card,1,6,1,0.8571428571428571,Desktop,App,4,0.40588748928571416,0,0.0
TXN_001507,2770,1414.19,Debit Card,Network Timeout,0,6,2,0.75,Mobile,App,4,0.8389645250000001,1,1414.19
TXN_001508,16,653.67,UPI,Insufficient Funds,1,9,2,0.8181818181818182,Mobile,Web,1,0.4817749159090909,0,0.0
TXN_001509,493,655.63,UPI,Network Timeout,2,11,2,0.8461538461538461,Mobile,App,5,0.7585532326923076,1,655.63
TXN_001510,1450,189.68,Credit Card,Bank Decline,1,10,1,0.9090909090909091,Tablet,App,2,0.5874803454545454,1,189.68
TXN_001511,1132,366.36,UPI,Gateway Error,2,7,3,0.7,Tablet,Web,16,0.6415841,0,0.0
TXN_001512,2942,224.4,UPI,Bank Decline,1,9,1,0.9,Mobile,App,0,0.5819390000000001,1,224.4
TXN_001513,311,177.21,UPI,Gateway Error,1,10,4,0.7142857142857143,Desktop,App,8,0.7206284035714287,1,177.21
TXN_001514,739,243.18,UPI,Gateway Error,3,11,1,0.9166666666666666,Mobile,App,6,0.70189205,1,243.18
TXN_001515,546,316.56,Net Banking,Insufficient Funds,3,8,6,0.5714285714285714,Desktop,Web,15,0.1945657428571428,0,0.0
TXN_001516,2462,361.81,Net Banking,Insufficient Funds,1,7,0,1.0,Desktop,App,7,0.5915954750000001,1,361.81
TXN_001517,251,339.1,UPI,Network Timeout,0,3,3,0.5,Desktop,App,14,0.69165225,1,339.1
TXN_001518,759,1504.72,UPI,Network Timeout,0,7,1,0.875,Mobile,App,23,0.9137382000000001,1,1504.72
TXN_001519,1805,321.91,Credit Card,Expired Card,1,6,3,0.6666666666666666,Desktop,App,14,0.29169522499999995,1,321.91
TXN_001520,1298,2081.72,UPI,Insufficient Funds,0,12,1,0.9230769230769231,Mobile,App,12,0.6111418538461538,1,2081.72
TXN_001521,1632,451.61,UPI,Bank Decline,3,12,2,0.8571428571428571,Desktop,Web,14,0.4156566892857142,1,451.61
TXN_001522,1915,945.16,UPI,Expired Card,2,7,2,0.7777777777777778,Desktop,App,2,0.2868037666666666,1,945.16
TXN_001523,814,969.63,Debit Card,Authentication Failure,1,9,1,0.9,Desktop,App,20,0.730075925,1,969.63
TXN_001524,29,324.32,UPI,Expired Card,0,7,1,0.875,Mobile,App,10,0.4866892,1,324.32
TXN_001525,958,511.59,Credit Card,Gateway Error,2,9,2,0.8181818181818182,Mobile,App,9,0.7121301159090909,1,511.59
TXN_001526,2033,444.81,UPI,Expired Card,3,6,2,0.75,Desktop,App,2,0.201387975,0,0.0
TXN_001527,477,896.01,Credit Card,Gateway Error,0,12,3,0.8,Mobile,App,0,0.840259975,1,896.01
TXN_001528,318,600.0,UPI,Authentication Failure,0,8,1,0.8888888888888888,Mobile,Web,20,0.7943333333333333,1,600.0
TXN_001529,245,365.51,Net Banking,Bank Decline,1,10,4,0.7142857142857143,Mobile,App,14,0.4701576535714286,1,365.51
TXN_001530,748,731.61,Credit Card,Network Timeout,4,7,2,0.7777777777777778,Mobile,App,7,0.5773376416666667,0,0.0
TXN_001531,697,872.79,UPI,Insufficient Funds,3,13,4,0.7647058823529411,Desktop,App,6,0.30914155441176466,1,872.79
TXN_001532,272,2922.04,UPI,Insufficient Funds,1,6,3,0.6666666666666666,Mobile,App,18,0.38519489999999995,0,0.0
TXN_001533,1772,702.4,UPI,Insufficient Funds,1,13,2,0.8666666666666667,Mobile,App,13,0.510744,0,0.0
TXN_001534,1263,670.49,Credit Card,Network Timeout,0,7,2,0.7777777777777778,Mobile,App,15,0.8574904416666667,0,0.0
TXN_001535,2425,937.03,UPI,Authentication Failure,1,12,0,1.0,Mobile,App,21,0.7901574250000001,1,937.03
TXN_001536,266,311.21,Credit Card,Network Timeout,0,13,1,0.9285714285714286,Mobile,App,23,0.9488648321428571,1,311.21
TXN_001537,2974,167.27,UPI,Network Timeout,1,10,2,0.8333333333333334,Mobile,Web,18,0.8220818249999998,1,167.27
TXN_001538,921,518.18,Debit Card,Insufficient Funds,2,6,1,0.8571428571428571,Mobile,Web,18,0.43549026428571413,0,0.0
TXN_001539,340,1568.19,Credit Card,Bank Decline,1,11,1,0.9166666666666666,Desktop,App,23,0.5885795250000001,0,0.0
TXN_001540,389,1784.41,Debit Card,Expired Card,1,5,2,0.7142857142857143,Desktop,Web,19,0.31661040357142856,1,1784.41
TXN_001541,2625,147.89,Net Banking,Gateway Error,0,8,0,1.0,Mobile,App,23,0.95,1,147.89
TXN_001542,2051,1133.27,Wallet,Bank Decline,1,9,2,0.8181818181818182,Desktop,App,11,0.530575915909091,0,0.0
TXN_001543,1166,115.83,UPI,Insufficient Funds,1,7,1,0.875,Mobile,App,13,0.5172104249999999,1,115.83
TXN_001544,376,960.39,Debit Card,Insufficient Funds,3,10,3,0.7692307692307693,Mobile,Web,20,0.31163748653846146,0,0.0
TXN_001545,2034,915.52,UPI,Network Timeout,2,3,4,0.42857142857142855,Mobile,Web,17,0.5073540571428571,0,0.0
TXN_001546,2372,167.47,UPI,Insufficient Funds,2,6,3,0.6666666666666666,Mobile,Web,6,0.3220813249999999,0,0.0
TXN_001547,146,1480.35,Net Banking,Authentication Failure,4,9,0,1.0,Mobile,Web,18,0.5787991250000001,0,0.0
TXN_001548,1982,2684.01,UPI,Insufficient Funds,4,6,1,0.8571428571428571,Desktop,Web,12,0.29007568928571414,1,2684.01
TXN_001549,293,632.71,Credit Card,Insufficient Funds,0,6,1,0.8571428571428571,Mobile,Web,23,0.5752039392857141,0,0.0
TXN_001550,432,744.56,Credit Card,Authentication Failure,1,5,1,0.8333333333333334,Mobile,Web,3,0.6906386,1,744.56
TXN_001551,705,2171.76,UPI,Network Timeout,0,6,3,0.6666666666666666,Mobile,App,1,0.7870706000000001,1,2171.76
TXN_001552,2997,270.14,Net Banking,Gateway Error,0,11,1,0.9166666666666666,Mobile,Web,23,0.91182465,1,270.14
TXN_001553,1999,275.65,UPI,Gateway Error,0,7,0,1.0,Mobile,App,16,0.95,1,275.65
TXN_001554,2633,339.85,Credit Card,Authentication Failure,0,8,2,0.8,Desktop,App,9,0.7416503750000001,1,339.85
TXN_001555,399,685.17,Net Banking,Network Timeout,1,10,1,0.9090909090909091,Desktop,App,18,0.8662416204545452,1,685.17
TXN_001556,2865,683.71,Debit Card,Insufficient Funds,1,9,3,0.75,Desktop,Web,22,0.440790725,0,0.0
TXN_001557,964,427.25,Net Banking,Network Timeout,1,8,3,0.7272727272727273,Mobile,App,18,0.7577955113636363,1,427.25
TXN_001558,2235,523.02,UPI,Network Timeout,0,14,1,0.9333333333333333,Mobile,App,8,0.95,1,523.02
TXN_001559,2042,431.97,Credit Card,Insufficient Funds,1,12,3,0.8,Desktop,Web,6,0.471420075,0,0.0
TXN_001560,1829,448.79,Credit Card,Insufficient Funds,1,10,1,0.9090909090909091,Desktop,App,7,0.5368325704545454,1,448.79
TXN_001561,2109,359.67,Credit Card,Authentication Failure,2,6,3,0.6666666666666666,Mobile,App,4,0.521600825,1,359.67
TXN_001562,939,362.0,UPI,Network Timeout,1,9,3,0.75,Desktop,App,19,0.771595,0,0.0
TXN_001563,710,134.19,Credit Card,Authentication Failure,1,4,2,0.6666666666666666,Mobile,Web,14,0.592164525,1,134.19
TXN_001564,807,556.16,UPI,Bank Decline,2,6,2,0.75,Desktop,App,23,0.42110960000000003,0,0.0
TXN_001565,1464,139.15,UPI,Gateway Error,2,10,1,0.9090909090909091,Mobile,App,11,0.7676066704545453,1,139.15
TXN_001566,1326,1212.51,Credit Card,Authentication Failure,1,6,2,0.75,Desktop,App,16,0.6394687250000001,1,1212.51
TXN_001567,11,424.99,Credit Card,Insufficient Funds,1,7,0,1.0,Mobile,App,4,0.591437525,0,0.0
TXN_001568,1086,604.54,Wallet,Expired Card,0,8,1,0.8888888888888888,Mobile,Web,11,0.49432198333333327,1,604.54
TXN_001569,1869,493.46,Credit Card,Authentication Failure,4,5,1,0.8333333333333334,Desktop,Web,22,0.48126634999999995,0,0.0
TXN_001570,2274,547.14,Credit Card,Gateway Error,2,8,3,0.7272727272727273,Mobile,Web,8,0.6574957863636364,0,0.0
TXN_001571,2612,1827.49,UPI,Expired Card,0,9,2,0.8181818181818182,Desktop,App,11,0.44884036590909093,0,0.0
TXN_001572,772,225.61,UPI,Insufficient Funds,1,8,2,0.8,Tablet,Web,6,0.471935975,1,225.61
TXN_001573,1595,181.52,Credit Card,Network Timeout,0,10,3,0.7692307692307693,Mobile,Web,2,0.8535846615384616,1,181.52
TXN_001574,1608,731.79,UPI,Expired Card,1,9,3,0.75,Desktop,Web,2,0.340670525,0,0.0
TXN_001575,1334,447.33,Debit Card,Gateway Error,2,8,1,0.8888888888888888,Mobile,Web,21,0.7547150083333333,1,447.33
TXN_001576,885,886.87,UPI,Gateway Error,0,8,2,0.8,Mobile,Web,22,0.8402828250000001,1,886.87
TXN_001577,1390,1179.99,UPI,Network Timeout,0,8,3,0.7272727272727273,Mobile,App,23,0.8259136613636364,1,1179.99
TXN_001578,226,274.49,Debit Card,Gateway Error,0,6,0,1.0,Mobile,Web,14,0.95,1,274.49
TXN_001579,825,1077.84,Debit Card,Bank Decline,2,6,2,0.75,Desktop,App,14,0.41980540000000005,1,1077.84
TXN_001580,2266,293.67,UPI,Bank Decline,2,10,3,0.7692307692307693,Desktop,Web,17,0.43330428653846154,0,0.0
TXN_001581,937,706.03,UPI,Network Timeout,1,6,0,1.0,Desktop,App,1,0.9207349249999999,1,706.03
TXN_001582,2801,247.27,Wallet,Authentication Failure,1,9,0,1.0,Mobile,App,17,0.791881825,1,247.27
TXN_001583,2554,739.31,Debit Card,Expired Card,1,10,3,0.7692307692307693,Desktop,App,7,0.3521901865384615,0,0.0
TXN_001584,2307,654.12,Debit Card,Network Timeout,0,8,2,0.8,Mobile,Web,4,0.8708647,1,654.12
TXN_001585,1912,275.24,UPI,Authentication Failure,3,11,4,0.7333333333333333,Mobile,App,14,0.4918118999999999,0,0.0
TXN_001586,1797,224.36,UPI,Network Timeout,0,10,2,0.8333333333333334,Mobile,App,12,0.8919390999999999,1,224.36
TXN_001587,54,1212.59,UPI,Expired Card,2,7,3,0.7,Desktop,App,16,0.239468525,0,0.0
TXN_001588,727,462.94,UPI,Network Timeout,3,7,2,0.7777777777777778,Mobile,App,18,0.6480093166666667,0,0.0
TXN_001589,2737,1494.62,UPI,Insufficient Funds,0,13,2,0.8666666666666667,Mobile,App,22,0.57876345,0,0.0
TXN_001590,1545,430.65,UPI,Insufficient Funds,0,8,1,0.8888888888888888,Mobile,App,2,0.5947567083333333,0,0.0
TXN_001591,1044,1885.11,Wallet,Authentication Failure,2,10,1,0.9090909090909091,Mobile,App,16,0.6632417704545454,1,1885.11
TXN_001592,1914,311.47,UPI,Gateway Error,0,8,1,0.8888888888888888,Mobile,Web,17,0.8950546583333333,1,311.47
TXN_001593,1777,2160.72,Credit Card,Bank Decline,2,9,1,0.9,Mobile,App,7,0.5070982,1,2160.72
TXN_001594,1597,764.71,Net Banking,Network Timeout,0,8,3,0.7272727272727273,Desktop,App,0,0.8269518613636364,1,764.71
TXN_001595,1915,915.84,UPI,Network Timeout,1,7,2,0.7777777777777778,Mobile,App,11,0.7868770666666666,0,0.0
TXN_001596,2467,297.91,UPI,Expired Card,1,5,3,0.625,Desktop,App,17,0.26675522499999993,0,0.0
TXN_001597,2738,1191.98,UPI,Bank Decline,1,14,0,1.0,Desktop,App,1,0.6395200500000001,1,1191.98
TXN_001598,850,1225.55,Net Banking,Insufficient Funds,3,6,3,0.6666666666666666,Desktop,App,16,0.24943612499999993,0,0.0
TXN_001599,2110,513.09,Credit Card,Authentication Failure,1,7,4,0.6363636363636364,Desktop,App,18,0.5730354568181818,0,0.0
TXN_001600,2264,120.64,Credit Card,Insufficient Funds,1,8,2,0.8,Tablet,App,1,0.4721984,1,120.64
TXN_001601,3,272.96,Debit Card,Authentication Failure,2,9,3,0.75,Mobile,App,7,0.5718176,1,272.96
TXN_001602,160,272.93,UPI,Network Timeout,2,9,1,0.9,Desktop,App,3,0.7918176749999999,1,272.93
TXN_001603,781,952.87,UPI,Expired Card,1,7,3,0.7,Desktop,Web,15,0.310117825,0,0.0
TXN_001604,893,458.51,Credit Card,Gateway Error,3,15,4,0.7894736842105263,Mobile,App,6,0.6250379355263158,1,458.51
TXN_001605,2031,465.69,Debit Card,Insufficient Funds,2,10,1,0.9090909090909091,Desktop,App,7,0.4667903204545453,1,465.69
TXN_001606,2377,422.82,UPI,Authentication Failure,2,8,2,0.8,Desktop,App,3,0.60144295,1,422.82
TXN_001607,580,2154.75,UPI,Insufficient Funds,1,11,3,0.7857142857142857,Mobile,Web,11,0.45854169642857134,1,2154.75
TXN_001608,1934,689.72,Credit Card,Gateway Error,2,5,5,0.5,Mobile,Web,4,0.5207757,0,0.0
TXN_001609,1381,779.14,UPI,Network Timeout,0,13,2,0.8666666666666667,Tablet,App,14,0.9105521499999999,1,779.14
TXN_001610,1291,405.24,Debit Card,Authentication Failure,0,10,1,0.9090909090909091,Mobile,App,4,0.8069414454545454,0,0.0
TXN_001611,1641,649.56,Credit Card,Insufficient Funds,1,12,0,1.0,Mobile,App,14,0.5908761000000001,0,0.0
TXN_001612,952,304.74,Credit Card,Network Timeout,2,3,1,0.75,Tablet,App,8,0.7017381500000001,0,0.0
TXN_001613,2683,875.66,Net Banking,Expired Card,2,8,5,0.6153846153846154,Desktop,Web,22,0.1895416192307692,0,0.0
